correctionsNb,cancelled,onBehalf,jointProcurement,fraAgreement,accelerated,outOfDirectives,subContracted,gpa,multipleCae,typeOfContract,topType,renewal,contractDuration,publicityDuration,tenderNumber,AgentNumber,Score
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,5.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,44.0,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,44.0,3.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,44.0,5.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,44.0,4.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,44.0,4.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,44.0,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,44.0,4.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,44.0,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,4.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,5.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,4.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,5.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,19.0,33.0,4.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,19.0,33.0,4.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,19.0,33.0,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,28.0,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,28.0,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,32.0,28.0,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,5.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1342,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1342,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1342,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,10.0,1342,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1342,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1342,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1342,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,5.0,1342,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,3.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,NIC,N,18.0,54.0,2.0,1342,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1342,1
0.0,0.0,N,,N,,1.0,,N,,W,AWP,,,,,1342,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,32.0,2.0,1342,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,14.0,31.0,3.0,1342,1
0.0,0.0,N,,N,,1.0,,N,,W,AWP,,,,,1342,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1342,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,31.0,33.0,4.0,1342,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1342,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,16.0,48.0,10.0,1342,1
0.0,0.0,N,,N,,0.0,Y,N,,W,OPE,,,,2.0,1342,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,19.0,67.0,2.0,1342,1
0.0,0.0,N,,N,,1.0,Y,,,W,AWP,,,,1.0,1342,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1342,1
0.0,0.0,N,,N,,1.0,,N,,W,AWP,,,,,1342,1
0.0,0.0,N,,N,,1.0,,N,,W,AWP,,,,,1342,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1342,1
0.0,0.0,N,N,Y,,0.0,Y,Y,N,W,OPE,Y,12.0,36.0,6.0,1343,0
0.0,0.0,N,N,Y,,0.0,Y,Y,N,U,OPE,Y,12.0,41.0,5.0,1343,0
0.0,0.0,N,N,Y,,0.0,Y,Y,N,U,OPE,Y,12.0,41.0,5.0,1343,0
0.0,0.0,N,N,Y,,0.0,Y,Y,N,U,OPE,Y,12.0,41.0,3.0,1343,0
0.0,0.0,N,N,Y,,0.0,Y,Y,N,U,OPE,Y,12.0,41.0,3.0,1343,0
0.0,0.0,N,,N,,1.0,Y,Y,,W,AWP,,,,3.0,1344,1
0.0,0.0,N,,N,,1.0,Y,Y,,W,AWP,,,,1.0,1344,1
0.0,0.0,N,,N,,1.0,Y,Y,,W,AWP,,,,0.0,1344,1
0.0,0.0,N,,N,,1.0,Y,Y,,W,AWP,,,,2.0,1344,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,1.0,1344,1
0.0,0.0,N,,N,,1.0,Y,Y,,W,AWP,,,,1.0,1344,1
0.0,0.0,N,,N,,1.0,Y,,,W,AWP,,,,1.0,1344,1
0.0,0.0,N,,N,,1.0,Y,,,W,AWP,,,,1.0,1344,1
0.0,0.0,N,,N,,1.0,Y,,,W,AWP,,,,2.0,1344,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,7.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,3.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,3.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,3.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,3.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,2.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,3.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,1.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,6.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,7.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,9.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,10.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,4.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,3.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,45.0,2.0,1344,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1344,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1344,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1344,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1344,1
0.0,0.0,N,,N,,1.0,,N,,W,AWP,,,,,1344,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1344,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,4.0,1344,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1344,1
0.0,0.0,N,,N,,1.0,,N,,W,AWP,,,,,1344,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1344,1
0.0,0.0,,,N,,1.0,,,,W,AWP,,,,,1344,1
0.0,0.0,Y,Y,N,,0.0,Y,Y,Y,W,OPE,N,5.0,36.0,5.0,1344,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1344,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,15.0,35.0,2.0,1344,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,30.0,41.0,1.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,10.0,26.0,4.0,1344,1
0.0,0.0,N,N,N,,0.0,Y,,N,W,OPE,N,14.31,35.0,3.0,1344,1
0.0,0.0,Y,Y,Y,,0.0,N,Y,Y,W,OPE,Y,12.0,48.0,5.0,1345,0
0.0,0.0,Y,Y,Y,,0.0,N,Y,Y,W,OPE,Y,12.0,48.0,7.0,1345,0
0.0,0.0,Y,Y,Y,,0.0,N,Y,Y,W,OPE,Y,12.0,48.0,7.0,1345,0
0.0,0.0,N,N,N,,0.0,N,Y,N,U,OPE,N,4.61,30.0,2.0,1346,0
0.0,0.0,N,N,N,,0.0,N,Y,N,U,OPE,,,,2.0,1346,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,3.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,2.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,3.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,2.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,3.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,1.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,2.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,3.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,3.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,4.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,2.0,1347,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,20.0,32.0,3.0,1347,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1347,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,14.0,35.0,3.0,1347,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,21.0,45.0,2.0,1347,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,COD,N,84.0,39.0,5.0,1348,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,COD,N,84.0,35.0,5.0,1348,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,33.0,5.0,1348,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,COD,N,6.0,31.0,3.0,1348,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,NIC,N,74.0,35.0,2.0,1348,0
0.0,0.0,Y,Y,N,,0.0,Y,Y,Y,S,OPE,Y,48.0,36.0,1.0,1348,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1348,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,3.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,4.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,4.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1349,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,1.0,1349,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,N,16.0,31.0,2.0,1349,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,17.0,37.0,1.0,1350,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,17.0,37.0,5.0,1350,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,17.0,37.0,2.0,1350,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,17.0,37.0,5.0,1350,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,17.0,37.0,3.0,1350,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,17.0,37.0,2.0,1350,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,17.0,37.0,3.0,1350,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,17.0,37.0,4.0,1350,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,17.0,37.0,3.0,1350,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,17.0,36.0,2.0,1350,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,15.0,28.0,2.0,1350,0
0.0,0.0,N,,N,,0.0,,N,N,W,NIC,,,51.0,1.0,1351,0
0.0,0.0,Y,Y,N,,0.0,N,Y,Y,W,NIC,N,16.0,18.0,5.0,1352,0
0.0,0.0,Y,Y,N,,0.0,N,Y,Y,W,NIC,N,16.0,18.0,5.0,1352,0
0.0,0.0,Y,Y,N,,0.0,N,Y,Y,W,NIC,N,16.0,18.0,5.0,1352,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,5.0,1352,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,Y,12.0,35.0,1.0,1353,0
0.0,0.0,Y,Y,N,,0.0,Y,Y,Y,W,OPE,N,3.0,36.0,2.0,1354,0
0.0,0.0,Y,Y,N,,0.0,N,Y,Y,W,OPE,N,3.0,36.0,2.0,1354,0
0.0,0.0,Y,Y,N,,0.0,N,Y,Y,W,OPE,N,3.0,36.0,3.0,1354,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,5.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,3.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,1.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,2.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,7.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,3.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,3.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,3.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,3.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,2.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,5.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,5.0,1355,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,4.0,1355,1
0.0,0.0,N,N,N,,0.0,N,,N,W,OPE,,,,2.0,1355,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1355,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1355,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1355,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,1.0,1355,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,4.0,1355,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,32.0,2.0,1355,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,4.0,1355,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,NIC,N,18.0,54.0,2.0,1355,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1355,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,3.0,1355,1
0.0,0.0,N,N,N,,0.0,N,Y,N,W,NIC,N,18.0,54.0,2.0,1355,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,,,,5.0,1355,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,3.0,1355,1
0.0,0.0,N,N,N,,0.0,N,Y,N,S,OPE,N,96.0,38.0,3.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,4.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,7.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,4.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,5.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,4.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,3.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,7.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,3.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,1.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,33.0,3.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,NIC,,,,6.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,32.0,3.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,18.0,32.0,2.0,1356,0
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,,,,5.0,1356,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,3.0,1356,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,3.0,1356,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1356,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,NIC,N,18.0,54.0,2.0,1356,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,5.0,1356,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,3.0,1356,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,NIC,N,18.0,54.0,2.0,1356,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,3.0,1356,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,2.0,1356,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,,,,2.0,1356,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,,,,4.0,1356,0
0.0,0.0,N,N,N,,0.0,N,,N,W,OPE,,,,2.0,1356,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,Y,12.0,31.0,3.0,1357,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,Y,12.0,31.0,4.0,1357,0
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,4.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,6.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,2.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,7.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,,,,1.0,1358,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,,1358,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,,1358,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,,1358,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,3.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,3.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,6.0,34.0,4.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,9.0,39.0,1.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,9.0,39.0,2.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,9.0,39.0,2.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,9.0,39.0,2.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,9.0,39.0,2.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,9.0,39.0,3.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,9.0,39.0,2.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,9.0,39.0,1.0,1358,1
0.0,0.0,N,N,N,,0.0,Y,Y,N,W,OPE,N,9.0,39.0,2.0,1358,1
0.0,0.0,N,,N,,0.0,Y,Y,,W,OPE,,,,3.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,3.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,3.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,3.0,1358,1
0.0,0.0,N,,N,,1.0,N,Y,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,Y,Y,,W,AWP,,,,5.0,1358,1
0.0,0.0,N,,N,,1.0,,Y,,W,AWP,,,,5.0,1358,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,4.0,1358,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,1.0,1358,1
0.0,0.0,N,,N,,1.0,N,N,,W,AWP,,,,3.0,1358,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,1.0,1358,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,3.0,1358,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,2.0,1358,1
0.0,0.0,N,,N,,1.0,Y,N,,W,AWP,,,,3.0,1358,1
0.0,0.0,Y,Y,N,,0.0,N,N,Y,W,OPE,N,24.0,59.0,1.0,1358,1
